MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
10.2833337783813,571.799987792969,6.10499978065491,8.02000045776367,19.4699993133545,1,2251.8625,140.454957655258,Wheat,SDB,CT,OI,Yes
10.2833337783813,571.799987792969,7.75999963283539,7.42400026321411,20.2800006866455,1,2077.50625,140.454957655258,Wheat,SDB,CT,OI,Yes
10.3333330154419,636.900024414062,5.51400005817413,8.06799983978271,17.9400005340576,1,2565.87109375,140.454957655258,Wheat,SDB,CT,OI,Yes
10.8666667938232,586.299987792969,5.71699976921082,8.05399990081787,18.5699996948242,1,1481.4167346625,124.34745,Wheat,SDB,CT,OI,Yes
10.8666667938232,586.299987792969,6.21900022029877,8.00800037384033,18.6000003814697,1,2014.2399996625,76.764705,Wheat,SDB,CT,OI,Yes
4.55000019073486,284.700012207031,13.1239998340607,7.51600027084351,22.0,1,1391.88692125,38.03403,Wheat,SDB,CT,OI,Yes
7.41666698455811,176.0,11.7870008945465,7.42600011825562,20.9099998474121,1,1647.99133333333,90.688113563401,Wheat,SDB,CT,OI,Yes
5.95000028610229,273.800018310547,20.9019994735718,6.84299993515015,36.8400001525879,1,2283.08513503,225.357555,Wheat,SDB,CT,OI,Yes
4.81666660308838,197.900009155273,12.0000004768372,7.30000019073486,21.0,1,1692.40698655,46.87389,Wheat,SDB,CT,OI,Yes
5.29166650772095,173.800003051758,14.1999995708466,8.0,26.0,1,1469.92524343,38.06923,Wheat,SDB,CT,OI,Yes
5.59166669845581,331.300018310547,4.35900002717972,6.8439998626709,19.25,1,1603.74136342,31.52181,Wheat,SDB,CT,OI,Yes
5.60833358764648,331.600006103516,6.78000032901764,7.2649998664856,15.4499998092651,1,1643.42868928,102.301305,Wheat,SDB,CT,OI,Yes
4.30833339691162,324.800018310547,16.9729995727539,7.42600011825562,25.1000003814697,1,1708.95233005,45.92121,Wheat,SDB,CT,OI,Yes
8.05833339691162,322.5,4.54800009727478,8.16399955749512,10.039999961853,1,1831.44025099,93.667785,Wheat,SDB,CT,OI,Yes
8.60833358764648,383.800018310547,4.09999996423721,8.30000019073486,6.0,1,2110.465,149.25,Wheat,SDB,CT,OI,Yes
8.47500038146973,450.0,5.20900011062622,7.610999584198,7.5858588218689,1,2110.465,149.25,Wheat,SDB,CT,OI,Yes
8.60000038146973,374.400024414062,4.71400022506714,6.26599979400635,10.0631580352783,1,2388.925,343.5,Wheat,SDB,CT,OI,Yes
2.04166674613953,422.300018310547,13.9789998531342,7.33800029754639,22.2399997711182,1,1592.99689864,58.712295,Wheat,SDB,CT,OI,Yes
8.64999961853027,283.899993896484,4.77400004863739,7.94400024414062,17.4599990844727,1,2505.23483959,290.83563,Wheat,SDB,CT,OI,Yes
8.90000057220459,249.200012207031,4.53599989414215,7.6729998588562,14.0,1,2353.31,90.688113563401,Wheat,SDB,CT,OI,Yes
8.39999961853027,200.600006103516,4.35699999332428,6.45899963378906,6.67999982833862,1,2353.31,90.688113563401,Wheat,SDB,CT,OI,Yes
7.65833330154419,219.0,4.02400016784668,8.18400001525879,5.0,1,2400.39999745,253.767855,Wheat,SDB,CT,OI,Yes
0.450000017881393,426.100006103516,6.23099982738495,8.28499984741211,8.90999984741211,1,2402.491,90.688113563401,Wheat,SDB,CT,OI,Yes
3.42499995231628,632.900024414062,19.5000004768372,6.40000009536743,23.0,1,1996.05925,90.688113563401,Wheat,SDB,CT,OI,Yes
3.52500009536743,469.100006103516,18.48100066185,6.36299991607666,22.9500007629395,1,1702.30892553192,90.688113563401,Wheat,SDB,CT,OI,Yes
